"eISBN13","Print ISBN13","Title","Subtitle","Publisher","Imprint","Publication Date","On Sale Date / Embargo Date","Series Name","Series Number","Edition Number","Edition Description","BISAC Code","BIC Code","LC Classification","Dewey Decimal Code","Language","Page Count","Content Description","Copyright date","Contributor 1","Contributor Role 1","Contributor 2","Contributor Role 2","Contributor 3","Contributor Role 3","Exclusive Rights Countries","Non-Exclusive Rights Countries","Exclusive Rights Regions","Non-Exclusive Rights Regions","Not For Sale Countries","Not For Sale Regions","Price","Currency Code","Business Model","Price Type Code","Price Type Description","Discount Amount","Discount Percentage","Price Effective From","Price Effective Until","Discount Code Type Code 1","Discount Code Type Name 1","Discount Code Value 1","Discount Code Type Code 2","Discount Code Type Name 2","Discount Code Value 2","Discount Code Type Code 3","Discount Code Type Name 3","Discount Code Value 3","Countries Included","Countries Excluded","Regions Included","Regions Excluded","Asset Type"
"9781479459117","","Balancing Accounts","","Wildside Press LLC","Wildside Press","20210312","20210312","","","","Digital original","FIC028020","","","","eng","26","When you're an incentivized sapient robot transport ship trying to earn a living in Saturn-space, you have to stay sharp and be wary--of other bots, cosmic dangers, and, worst of all, greedy humans!","20080101","Cambias, James L.","Author","","","","","","","WORLD","","","","2.99","BRL","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","","","EPUB"
"9781479436347","","""Pretty Fraudulent"" and ""Venomous"": Two Janet Simpson Race Track Mysteries","","Wildside Press LLC","Wildside Press","20180117","20180117","","","","Digital original","FIC022000","FFC","","","eng","38","This volume collects both of Sasscer Hill's Janet Simpson stories, featuring the amateur detective in the world of horse racing: PRETTY FRAUDULENT and VENEMOUS. Both stories appeared previously in separate volumes of the Chesapeake Crimes anthology series.
<P>
“If you miss the late Dick Francis’s racetrack thrillers, you’ll be intrigued by Sasscer Hill’s Racing From Death.” —The Washington Post, August 29, 2012","20180101","Hill, Sasscer","Author","","","","","","","WORLD","","","","69.00","INR","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","","","EPUB"
"9781434438256","","The Military MEGAPACK®","25 Great Tales of War","Wildside Press LLC","Wildside Press","20200421","20200421","","","","Digital original","FIC031050 FIC014000 FIC002000","FJM","","","eng","655","Hours of great reading await, with tales of war and military adventure by some of the greatest writers of the 19th and 20th centuries. Ranging from classics of the Civil War to the World Wars to the future of war -- and many other battlefields -- here more than 640 pages of military fiction! Included are the complete novel ""The Red Badge of Courage,"" pulp stories by Arthur J. Burks, Johnston McCulley, Norman A. Daniels; science fiction by randall Garrett, Harry Harrison, Lester Del Rey; classics by Ambrose Bierce, Jules Verne, and Rudyard Kipling; and much, much more. (And don't forget to search for ""Wildside Press Megapack"" to find all the other great titles in this series.) Included in this volume: THE RED BADGE OF COURAGE, by Stephen Crane CAPTAINS VENOMOUS, by Arthur J. Burks A SAHIBS’ WAR, by Rudyard Kipling WHIRLWIND SQUADRON, by Robert W. Nealey THEY DIED IN VAIN, by George Bruce THE BLOCKADE RUNNERS, by Jules Verne IN THE CLUTCH OF THE TURK, by Benge Atlee THE CRIME OF THE BRIGADIER, by Arthur Conan Doyle AN OCCURRENCE AT OWL CREEK BRIDGE, by Ambrose Bierce WHISPERING DEATH, by Laurence Donovan A ONE-MAN NAVY, by Eugene Cunningham WHEN A YANK GETS FIGHTING MAD, by Lieut. Jay D. Blaufox A MYSTERY OF HEROISM, by Stephen Crane THE PRIVATE HISTORY OF A CAMPAIGN THAT FAILED, by Mark Twain WITHOUT THE BLUE, by Johnston McCulley PRIVATE WAR, by Norman A. Daniels THE CLOUD WIZARD, by David Goodis KILLER ACE, by David Goodis THE FLY, by Katherine Mansfield THE COLONEL’S IDEAS, by Guy de Maupassant THREE MIRACULOUS SOLDIERS, by Stephen Crane NAVY DAY, by Harry Harrison VICTORY, by Lester del Rey THE DEFENDERS, by Philip K. Dick THE DESTROYERS, by Randall Garrett And don't forget to search on ""megapack"" to see other great volumes in this series, covering everything from science fiction to westerns to ghost stories...and everything in between!","20200101","Crane, Stephen","Author","Bierce, Ambrose","Author","","","","","WORLD","","","","2.99","BRL","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","","","EPUB"
"9781667640402","","The Gnome's Gneiss","","Wildside Press LLC","Wildside Press","20230221","20230221","","","","Digital original","FIC009000","FM","","","eng","51","It wasn’t that Kevan MacGreene was willing to so quickly forego his skepticism and embrace a belief in the Little People, but his head hurt too much to argue and he was in a mood to take what came along and let things work themselves out.","20230101","Crossen, Kendell Foster","Author","","","","","","","WORLD","","","","0.99","USD","Library","01","RRP excluding tax","","","","","02","02","proprietary","","","","","","","","","","","EPUB"
"9781667601540","","First Love","","Wildside Press LLC","Wildside Press","20221013","20221013","","","","Digital original","FIC004000","FC","","","eng","110","Ivan Turgenev's classic of Russian Literature. Includes a lengthy biographical introduction.<p>Vladimir Petrovich Voldemar, a 16-year-old, is staying in the country with his family and meets Zinaida Alexandrovna Zasyekina, a beautiful 21-year-old woman, staying with her mother, Princess Zasyekina, in a wing of the manor. This family, as with many of the Russian minor nobility with royal ties of that time, were only afforded a degree of respectability because of their titles; the Zasyekins, in the case of this story, are a very poor family. The young Vladimir falls irretrievably in love with Zinaida, who has a set of several other (socially more eligible) suitors whom he joins in their difficult and often fruitless search for the young lady's favour.</p>","20220101","Turgenev, Ivan","Author","","","","","AD AE AF AG AI AL AM AN AO AQ AR AS AT AU AW AX AZ BA BB BD BE BF BG BH BI BJ BL BM BN BO BQ BR BS BT BV BW BY BZ CA CC CD CF CG CH CI CK CL CM CN CO CR CU CV CW CX CY CZ DE DJ DK DM DO DZ EC EE EG EH ER ES ET FI FJ FK FM FO FR GA GB GD GE GF GG GH GI GL GM GN GP GQ GR GS GT GU GW GY HK HM HN HR HT HU ID IE IL IM IN IO IQ IR IS IT JE JM JO JP KE KG KH KI KM KN KP KR KW KY KZ LA LB LC LI LK LR LS LT LU LV LY MA MC MD ME MF MG MH MK ML MM MN MO MP MQ MR MS MT MU MV MW MX MY MZ NA NC NE NF NG NI NL NO NP NR NU NZ OM PA PE PF PG PH PK PL PM PN PR PS PT PW PY QA RE RO RS RU RW SA SB SC SD SE SG SH SI SJ SK SL SM SN SO SR SS ST SV SX SY SZ TC TD TF TG TH TJ TK TL TM TN TO TR TT TV TW TZ UA UG UM US UY UZ VA VC VE VG VI VN VU WF WS YE YT ZA ZM ZW","","","","","","2.99","BRL","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","","","EPUB"
"9781479428977","","Charlaine Harris Presents Malice Domestic 12: Mystery Most Historical","","Wildside Press LLC","Wildside Press","20170426","20170426","","","","Digital original","FIC022030 FIC022060 FIC022000","FM","","","eng","383","The Malice Domestic cozy anthology series returns with a new take on mysteries in the Agatha Christie tradition -- 30 original tales with historical settings! Included are: <P>
The Blackness Before Me, by Mindy Quigley<BR>
Honest John Finds a Way, by Michael Dell<BR>
Spirited Death, by Carole Nelson Douglas<BR>
Home Front Homicide, by Liz Milliron<BR>
The Unseen Opponent, by P. A. De Voe<BR>
The Black Hand, by Peter W. J. Hayes<BR>
The Trial of Madame Pelletier, by Susanna Calkins<BR>
Eating Crow, by Carla Coupe<BR>
Mr. Nakamura's Garden, by Valerie O. Patterson<BR>
A Butler is Born, by Catriona McPherson<BR>
Night and Fog, by Marcia Talley<BR>
The Seven, by Elaine Viets<BR>
The Lady's Maid Vanishes, by Susan Daly<BR>
You Always Hurt the One You Love, by Shawn Reilly Simmons<BR>
The Hand of an Angry God, by K. B. Inglee<BR>
The Cottage, by Charles Todd<BR>
The Measured Chest, by Mark Thielman<BR>
He Done Her Wrong, by Kathryn O'Sullivan<BR>
The Corpse Candle, by Martin Edwards<BR>
Death on the Dueling Grounds, by Verena Rose<BR>
The Barter, by Su Kopil<BR>
Mistress Threadneedle's Quest, by Kathy Lynn Emerson<BR>
A One-Pipe Problem, by John Gregory Betancourt<BR>
The Killing Game, by Victoria Thompson<BR>
The Tredegar Murders, by Vivian Lawry<BR>
Summons for a Dead Girl, by K. B. Owen<BR>
The Velvet Slippers, by Keenan Powell<BR>
The Tragic Death of Mrs. Edna Fogg, by Edith Maxwell<BR>
Crim Con, by Nancy Herriman<BR>
Strong Enough, by Georgia Ruth","20170101","Harris, Charlaine","Contributions by","Viets, Elaine","Author","Douglas, Carole Nelson","Author","","","WORLD","","","","5.99","CAD","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","WORLD","","EPUB"
"9781479438631","","The 46th Golden Age of Science Fiction MEGAPACK®: Chester S. Geier (Vol. 4)","","Wildside Press LLC","Wildside Press","20180515","20180515","","","","Digital original","FIC028000","FLC","","","eng","348","Chester S. Geier (1921-1990) was a U.S. author and editor whose first work, “A Length of Rope” appeared in Unknown in April 1941. Editor Ray Palmer recruited him to write for the Ziff-Davis group of pulp magazines, where he became a frequent contributor to Amazing Stories and Fantastic Adventures, and less frequently to mystery and western pulps. He published under his own name and several pseudonyms, including Guy Archette, Alexander Blade, P F Costello, Warren Kastel, S M Tenneshaw, Gerald Vance and Peter Worth. Included are:<P>
Jirandel<BR>
Omega<BR>
Window to the Past<BR>
The Soul Stealers<BR>
Meet Me in Tomorrow<BR>
The Children<BR>
You'll Die on Ganymede!<BR>
The Feathered Weapon<BR>
Death’s Derelict<BR>
Lightning Over Saturn<BR>
The Girl in the Golden Wig<BR>
Run, Little Monster!<BR>
Spacemen Die Hard<BR>
Who Flee Their Chains<P>
If you enjoy this ebook, don't forget to search your favorite ebook store for ""Wildside Press MEGAPACK"" to see more of the 300+ volumes in this series, covering adventure, historical fiction, mysteries, westerns, ghost stories, science fiction -- and much, much more!","20180101","Geier, Chester S.","Author","","","","","","","WORLD","","","","7.79","NOK","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","","","EPUB"
"9781479455201","","Burning Bright","","Wildside Press LLC","Wildside Press","20201027","20201027","","","","Digital original","FIC004000","FC","","","eng","86","""This is the Hollywood that needs telling about. It's a fine job. I got a kick out of it!"" -- Dashiell Hammett<P>
""It's brilliant, savage, and arresting—a truly good novel."" -- Dorothy Parker","20200101","Steinbeck, John","Author","","","","","AE AF AO AW AZ BB BD BH BI BJ BM BN BO BS BT BW BY BZ CA CD CF CG CM CN CO CU CV CY DJ DM DZ ET FM GA GD GM GN GQ GW HK HT ID IN IQ IR JM JO JP KG KH KI KM KN KP KR KW KZ LA LB LC LK LS LY MA MD MH ML MM MN MO MU MV MW MY NA NE NP NR OM RW SC SD SN SR SV SY SZ TD TG TH TJ TL TM TN TO TT TV TW TZ UG UZ VE VN ZA ZM ZW","","","","","","2.99","BRL","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","","","EPUB"
"9781479409402","9781479401635","The Jabberwock Came Whiffling","A Novel of Fantasy","Wildside Press LLC","Wildside Press","20131016","20131016","","","","","FIC009000 JUV037000","","","","eng","158","Twas brillig--and Albert is vacationing with his family in The Valley of Enchantment in Redwoods National Park in California when something goes very, VERY wrong. Albert suddenly finds himself without cell phone service, and is forced to deal with slithy toves, mome raths, borogoves, and a pretty girl named Alice. The only way that Albert can ever return home, he's told, is by slaying the Jabberwock, the monster featured in Lewis Carroll's classic poem, ""Jabberwocky""; and then getting into the cave of a snark, which is, unfortunately, a boojum. Wonderland was never so much fun--or so dangerous! This modern-day sequel to Carroll's Alice in Wonderland books is a middle-grade novel for kids--and for adults who can still remember when they were kids. Great fantasy adventure!","20130101","Gilden, Mel","Author","","","","","","","WORLD","","","","2.99","USD","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","WORLD","","EPUB"
"9781479429516","","Murder Points a Finger","","Wildside Press LLC","Wildside Press","20180313","20180313","","","","Digital original","FIC022060 FIC022000","FFC","","","eng","166","A COP-KILLER WAS LOOSE<P>
The Cop: ""Just find Ellison."" Inspector Sanson said, ""-- and leave me alone with him in a locked room --""<P>
The Girl: ""He used to make me scream and cry when he tore the wings of butterflies, and now --
 and now —-""<P>
The Killer: ""I have to kill her. I have to kill her now because of you. I’ll have to kill you too, of course.""","20180101","Alexander, David","Author","","","","","","","WORLD","","","","25.00","SEK","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","","","EPUB"
"9781434448569","9781434458544","Sherlock Holmes Mystery Magazine #2","","Wildside Press LLC","Wildside Press","20120522","20120515","","","","","FIC022000 FIC022050 FIC022030","","","","eng","132","The second issue of SHERLOCK HOLMES MYSTERY MAGAZINE includes contributions from Darrell Schweitzer (""The Adventure of the Hanoverian Vampires""), Marc Bilgrey (""You See, But You Forget""), David Waxman (""Tough as Diamonds?), Ron Goulart (""The Mystery of the Flying Man""), Gary Lovisi (""A Study in Evil""), Jean Paiva (""Max's Cap""), M.J. Elliott (""A Reputation for Murder""), and Sir Arthur Conan Doyle (""The Musgrave Ritual""). Plus the usual features and columns!","20090101","Kaye, Marvin","Edited by","Lovisi, Gary","Author","Doyle, Arthur Conan","Author","","","WORLD","","","","3.99","USD","Library","01","RRP excluding tax","","","","","","","","","","","","","","","","WORLD","","EPUB"
